#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
Chr13	81500000	82000000	0.517468	0.482532	127605	119135	122131	131129	0	0	500000
Chr13	82000000	82500000	0.519076	0.480924	130285	120015	120447	129253	0	0	500000
Chr13	82500000	83000000	0.538284	0.461716	134297	115379	115479	134845	0	0	500000
Chr13	83000000	83500000	0.532630	0.467370	133296	117037	116648	133019	0	0	500000
Chr13	83500000	84000000	0.539628	0.460372	133332	116562	113624	136482	0	0	500000
Chr13	84000000	84500000	0.526326	0.473674	130581	119356	117481	132582	0	0	500000
Chr13	84500000	85000000	0.528744	0.469256	131049	117832	116796	133323	1000	0	500000
Chr13	85000000	85122848	0.538902	0.452958	31538	26368	29277	34665	1000	0	122848
Chr14	0	500000	0.501352	0.498648	131852	123487	125837	118824	0	0	500000
Chr14	500000	1000000	0.449722	0.550278	112485	136696	138443	112376	0	0	500000
Chr14	1000000	1500000	0.452902	0.546098	113002	134844	138205	113449	500	0	500000
Chr14	1500000	2000000	0.491368	0.508632	121928	126047	128269	123756	0	0	500000
Chr14	2000000	2500000	0.494956	0.503044	123811	125702	125820	123667	1000	0	500000
Chr14	2500000	3000000	0.511646	0.486354	122777	119180	123997	133046	1000	0	500000
Chr14	3000000	3500000	0.506062	0.493938	125434	123712	123257	127597	0	0	500000
Chr14	3500000	4000000	0.501748	0.497252	121736	123493	125133	129138	500	0	500000
Chr14	4000000	4500000	0.501370	0.498630	123591	124775	124540	127094	0	0	500000
Chr14	4500000	5000000	0.511910	0.488090	126859	121956	122089	129096	0	0	500000
Chr14	5000000	5500000	0.508884	0.491116	130684	124237	121321	123758	0	0	500000
Chr14	5500000	6000000	0.498334	0.499666	125053	124653	125180	124114	1000	0	500000
Chr14	6000000	6500000	0.499250	0.499750	125579	126744	123131	124046	500	0	500000
Chr14	6500000	7000000	0.495416	0.502584	126524	127149	124143	121184	1000	0	500000
Chr14	7000000	7500000	0.502396	0.496604	125575	125156	123146	125623	500	0	500000
Chr14	7500000	8000000	0.492294	0.507706	120745	125949	127904	125402	0	0	500000
Chr14	8000000	8500000	0.493056	0.505944	124567	127214	125758	121961	500	0	500000
Chr14	8500000	9000000	0.504616	0.495384	125680	123885	123807	126628	0	0	500000
Chr14	9000000	9500000	0.498490	0.501510	126781	126314	124441	122464	0	0	500000
Chr14	9500000	10000000	0.509732	0.489268	127923	122839	121795	126943	500	0	500000
Chr14	10000000	10500000	0.500696	0.499304	124193	124277	125375	126155	0	0	500000
Chr14	10500000	11000000	0.516650	0.481350	124919	117947	122728	133406	1000	0	500000
Chr14	11000000	11500000	0.506362	0.493638	124536	122103	124716	128645	0	0	500000
Chr14	11500000	12000000	0.508344	0.490656	125160	121849	123479	129012	500	0	500000
Chr14	12000000	12500000	0.513246	0.485754	128149	123156	119721	128474	500	0	500000
Chr14	12500000	13000000	0.512748	0.486252	128685	122355	120771	127689	500	0	500000
Chr14	13000000	13500000	0.519170	0.479830	128674	119572	120343	130911	500	0	500000
Chr14	13500000	14000000	0.509642	0.490358	124239	122530	122649	130582	0	0	500000
Chr14	14000000	14500000	0.511180	0.486820	130243	121331	122079	125347	1000	0	500000
Chr14	14500000	15000000	0.513508	0.486492	128511	120501	122745	128243	0	0	500000
Chr14	15000000	15500000	0.509194	0.490806	127258	123063	122340	127339	0	0	500000
Chr14	15500000	16000000	0.501786	0.496214	124393	124193	123914	126500	1000	0	500000
Chr14	16000000	16500000	0.514598	0.485402	125248	120263	122438	132051	0	0	500000
Chr14	16500000	17000000	0.523020	0.474980	128938	117240	120250	132572	1000	0	500000
Chr14	17000000	17500000	0.518920	0.481080	126951	118854	121686	132509	0	0	500000
Chr14	17500000	18000000	0.523314	0.476686	127707	118576	119767	133950	0	0	500000
Chr14	18000000	18500000	0.517310	0.482690	131995	122206	119139	126660	0	0	500000
Chr14	18500000	19000000	0.511594	0.488406	131250	122616	121587	124547	0	0	500000
Chr14	19000000	19500000	0.519346	0.480654	131775	121730	118597	127898	0	0	500000
Chr14	19500000	20000000	0.513188	0.486812	129075	121251	122155	127519	0	0	500000
Chr14	20000000	20500000	0.516836	0.483164	128836	122426	119156	129582	0	0	500000
Chr14	20500000	21000000	0.528720	0.469280	133330	118938	115702	131030	1000	0	500000
Chr14	21000000	21500000	0.531478	0.468522	130567	117113	117148	135172	0	0	500000
Chr14	21500000	22000000	0.558028	0.441972	137370	107992	112994	141644	0	0	500000
Chr14	22000000	22500000	0.534432	0.465568	133308	116116	116668	133908	0	0	500000
Chr14	22500000	23000000	0.525220	0.474780	130554	118679	118711	132056	0	0	500000
Chr14	23000000	23500000	0.529064	0.470936	131805	118045	117423	132727	0	0	500000
Chr14	23500000	24000000	0.532780	0.465220	135309	116135	116475	131081	1000	0	500000
Chr14	24000000	24500000	0.528558	0.471442	128979	116715	119006	135300	0	0	500000
Chr14	24500000	25000000	0.528946	0.469054	130744	116652	117875	133729	1000	0	500000
Chr14	25000000	25500000	0.537104	0.462896	137821	117516	113932	130731	0	0	500000
Chr14	25500000	26000000	0.528916	0.470084	129964	117628	117414	134494	500	0	500000
Chr14	26000000	26500000	0.530404	0.469596	131388	117276	117522	133814	0	0	500000
Chr14	26500000	27000000	0.537774	0.462226	133753	114894	116219	135134	0	0	500000
Chr14	27000000	27500000	0.532080	0.467920	133543	117242	116718	132497	0	0	500000
Chr14	27500000	28000000	0.529758	0.469242	131210	116492	118129	133669	500	0	500000
Chr14	28000000	28500000	0.532966	0.466034	131885	117099	115918	134598	500	0	500000
Chr14	28500000	29000000	0.541898	0.458102	133843	113722	115329	137106	0	0	500000
Chr14	29000000	29500000	0.552302	0.447698	138358	110438	113411	137793	0	0	500000
Chr14	29500000	30000000	0.547338	0.452662	140366	114433	111898	133303	0	0	500000
Chr14	30000000	30500000	0.537170	0.460830	139249	116488	113927	129336	1000	0	500000
Chr14	30500000	31000000	0.527478	0.472522	133423	119148	117113	130316	0	0	500000
Chr14	31000000	31500000	0.552530	0.447470	137200	111231	112504	139065	0	0	500000
Chr14	31500000	32000000	0.552646	0.447354	137186	110156	113521	139137	0	0	500000
Chr14	32000000	32500000	0.558436	0.440564	137063	110067	110215	142155	500	0	500000
Chr14	32500000	33000000	0.547832	0.452168	136424	113886	112198	137492	0	0	500000
Chr14	33000000	33500000	0.542956	0.457044	136972	114051	114471	134506	0	0	500000
Chr14	33500000	34000000	0.536962	0.462038	134354	115304	115715	134127	500	0	500000
Chr14	34000000	34500000	0.534588	0.465412	131741	114129	118577	135553	0	0	500000
Chr14	34500000	35000000	0.536512	0.461488	134786	116150	114594	133470	1000	0	500000
Chr14	35000000	35500000	0.533528	0.466472	131243	114731	118505	135521	0	0	500000
Chr14	35500000	36000000	0.551278	0.447722	137803	111662	112199	137836	500	0	500000
Chr14	36000000	36500000	0.553402	0.445598	136659	111467	111332	140042	500	0	500000
Chr14	36500000	37000000	0.554066	0.445934	138219	110473	112494	138814	0	0	500000
Chr14	37000000	37500000	0.556324	0.442676	138254	108654	112684	139908	500	0	500000
Chr14	37500000	38000000	0.553078	0.446922	136058	112843	110618	140481	0	0	500000
Chr14	38000000	38500000	0.546076	0.452924	136314	112272	114190	136724	500	0	500000
Chr14	38500000	39000000	0.551108	0.448892	136071	111478	112968	139483	0	0	500000
Chr14	39000000	39500000	0.548866	0.451134	140223	114054	111513	134210	0	0	500000
Chr14	39500000	40000000	0.546426	0.453574	138239	113371	113416	134974	0	0	500000
Chr14	40000000	40500000	0.543724	0.456276	136146	115495	112643	135716	0	0	500000
Chr14	40500000	41000000	0.544838	0.455162	135474	113299	114282	136945	0	0	500000
Chr14	41000000	41500000	0.547586	0.452414	136124	113578	112629	137669	0	0	500000
Chr14	41500000	42000000	0.543682	0.456318	140218	115333	112826	131623	0	0	500000
Chr14	42000000	42500000	0.561750	0.438250	143727	111054	108071	137148	0	0	500000
Chr14	42500000	43000000	0.536744	0.462256	134059	115592	115536	134313	500	0	500000
Chr14	43000000	43500000	0.542196	0.457804	139556	114768	114134	131542	0	0	500000
Chr14	43500000	44000000	0.536186	0.463814	135174	117028	114879	132919	0	0	500000
Chr14	44000000	44500000	0.550158	0.449842	138828	114699	110222	136251	0	0	500000
Chr14	44500000	45000000	0.529316	0.470684	129589	116880	118462	135069	0	0	500000
Chr14	45000000	45500000	0.534632	0.465368	131305	116345	116339	136011	0	0	500000
Chr14	45500000	46000000	0.536222	0.463778	133020	116352	115537	135091	0	0	500000
Chr14	46000000	46500000	0.535482	0.464518	132405	115104	117155	135336	0	0	500000
Chr14	46500000	47000000	0.548724	0.451276	140598	114593	111045	133764	0	0	500000
Chr14	47000000	47500000	0.549616	0.450384	137225	111734	113458	137583	0	0	500000
Chr14	47500000	48000000	0.548002	0.451998	135970	112495	113504	138031	0	0	500000
Chr14	48000000	48500000	0.534570	0.463430	133094	115371	116344	134191	1000	0	500000
Chr14	48500000	49000000	0.540982	0.458018	134086	113187	115822	136405	500	0	500000
Chr14	49000000	49500000	0.529022	0.470978	131670	117165	118324	132841	0	0	500000
Chr14	49500000	50000000	0.537698	0.462302	133728	114911	116240	135121	0	0	500000
Chr14	50000000	50500000	0.534424	0.465576	135214	118752	114036	131998	0	0	500000
Chr14	50500000	51000000	0.532936	0.467064	133285	116861	116671	133183	0	0	500000
Chr14	51000000	51500000	0.538362	0.461638	131763	113056	117763	137418	0	0	500000
Chr14	51500000	52000000	0.535008	0.462992	136263	116254	115242	131241	1000	0	500000
Chr14	52000000	52500000	0.553080	0.446920	133738	109737	113723	142802	0	0	500000
Chr14	52500000	53000000	0.542898	0.457102	133510	113290	115261	137939	0	0	500000
Chr14	53000000	53500000	0.517458	0.482542	131481	121922	119349	127248	0	0	500000
Chr14	53500000	54000000	0.531380	0.467620	134066	117376	116434	131624	500	0	500000
Chr14	54000000	54500000	0.538162	0.461838	131135	114722	116197	137946	0	0	500000
Chr14	54500000	55000000	0.547024	0.452976	140033	115689	110799	133479	0	0	500000
Chr14	55000000	55500000	0.533436	0.466564	137335	117748	115534	129383	0	0	500000
Chr14	55500000	56000000	0.552524	0.447476	137366	112092	111646	138896	0	0	500000
Chr14	56000000	56500000	0.535450	0.464550	135903	117967	114308	131822	0	0	500000
Chr14	56500000	57000000	0.529174	0.469826	129858	116685	118228	134729	500	0	500000
Chr14	57000000	57500000	0.547006	0.452994	136035	112916	113581	137468	0	0	500000
Chr14	57500000	58000000	0.548302	0.451698	132444	111140	114709	141707	0	0	500000
Chr14	58000000	58500000	0.535286	0.464714	132298	115568	116789	135345	0	0	500000
Chr14	58500000	59000000	0.529844	0.470156	131201	116491	118587	133721	0	0	500000
Chr14	59000000	59500000	0.553634	0.446366	136750	110447	112736	140067	0	0	500000
Chr14	59500000	60000000	0.547036	0.452964	135233	113677	112805	138285	0	0	500000
Chr14	60000000	60500000	0.529022	0.469978	132523	117827	117162	131988	500	0	500000
Chr14	60500000	61000000	0.538092	0.461908	133203	114913	116041	135843	0	0	500000
Chr14	61000000	61500000	0.527568	0.472432	126911	115855	120361	136873	0	0	500000
Chr14	61500000	62000000	0.545022	0.454978	132249	111570	115919	140262	0	0	500000
Chr14	62000000	62500000	0.525420	0.474580	126976	118066	119224	135734	0	0	500000
Chr14	62500000	63000000	0.518956	0.481044	130042	120705	119817	129436	0	0	500000
Chr14	63000000	63500000	0.529714	0.470286	130337	118079	117064	134520	0	0	500000
Chr14	63500000	64000000	0.538358	0.461642	135553	114670	116151	133626	0	0	500000
Chr14	64000000	64500000	0.536416	0.463584	131899	117366	114426	136309	0	0	500000
Chr14	64500000	65000000	0.537068	0.462932	132690	115410	116056	135844	0	0	500000
Chr14	65000000	65500000	0.539520	0.460480	139058	117288	112952	130702	0	0	500000
Chr14	65500000	66000000	0.542518	0.457482	137941	117926	110815	133318	0	0	500000
Chr14	66000000	66500000	0.525818	0.474182	131097	118210	118881	131812	0	0	500000
Chr14	66500000	67000000	0.528166	0.471834	132762	117543	118374	131321	0	0	500000
Chr14	67000000	67500000	0.530678	0.468322	132096	118157	116004	133243	500	0	500000
Chr14	67500000	68000000	0.520998	0.479002	131588	119511	119990	128911	0	0	500000
Chr14	68000000	68500000	0.534644	0.464356	133740	115572	116606	133582	500	0	500000
Chr14	68500000	69000000	0.529026	0.470974	132852	118745	116742	131661	0	0	500000
Chr14	69000000	69500000	0.533260	0.465740	136913	116669	116201	129717	500	0	500000
Chr14	69500000	70000000	0.523790	0.476210	135298	121704	116401	126597	0	0	500000
Chr14	70000000	70500000	0.524488	0.475512	132720	119309	118447	129524	0	0	500000
Chr14	70500000	71000000	0.504576	0.494424	126626	125310	121902	125662	500	0	500000
Chr14	71000000	71500000	0.510502	0.488498	133466	123800	120449	121785	500	0	500000
Chr14	71500000	72000000	0.506724	0.493276	130361	124662	121976	123001	0	0	500000
Chr14	72000000	72500000	0.514908	0.485092	127207	119999	122547	130247	0	0	500000
Chr14	72500000	73000000	0.512172	0.486828	126849	122587	120827	129237	500	0	500000
Chr14	73000000	73500000	0.493588	0.504412	123377	126571	125635	123417	1000	0	500000
Chr14	73500000	74000000	0.504904	0.495096	126523	124527	123021	125929	0	0	500000
Chr14	74000000	74500000	0.513400	0.486600	129869	122130	121170	126831	0	0	500000
Chr14	74500000	75000000	0.517686	0.482314	131510	122140	119017	127333	0	0	500000
Chr14	75000000	75500000	0.516514	0.483486	126723	120641	121102	131534	0	0	500000
Chr14	75500000	76000000	0.497294	0.501706	122796	125454	125399	125851	500	0	500000
Chr14	76000000	76500000	0.500860	0.498140	123239	122801	126269	127191	500	0	500000
Chr14	76500000	77000000	0.496994	0.502006	122742	123557	127446	125755	500	0	500000
Chr14	77000000	77500000	0.505928	0.494072	127651	122704	124332	125313	0	0	500000
Chr14	77500000	78000000	0.538970	0.461030	133551	112812	117703	135934	0	0	500000
Chr14	78000000	78500000	0.504292	0.495708	123103	123424	124430	129043	0	0	500000
Chr14	78500000	79000000	0.498806	0.501194	126598	126440	124157	122805	0	0	500000
Chr14	79000000	79500000	0.502358	0.497642	127851	125804	123017	123328	0	0	500000
Chr14	79500000	80000000	0.505310	0.494690	127247	123096	124249	125408	0	0	500000
Chr14	80000000	80500000	0.505780	0.492220	126566	123626	122484	126324	1000	0	500000
Chr14	80500000	81000000	0.506348	0.492652	131868	124063	122263	121306	500	0	500000
Chr14	81000000	81500000	0.508674	0.491326	127211	120597	125066	127126	0	0	500000
Chr14	81500000	82000000	0.500342	0.498658	128005	126397	122932	122166	500	0	500000
Chr14	82000000	82500000	0.500858	0.498142	123917	124017	125054	126512	500	0	500000
Chr14	82500000	83000000	0.507910	0.492090	123208	122923	123122	130747	0	0	500000
Chr14	83000000	83500000	0.515436	0.483564	128795	120191	121591	128923	500	0	500000
Chr14	83500000	84000000	0.527890	0.472110	131825	118623	117432	132120	0	0	500000
Chr14	84000000	84366581	0.542028	0.457972	95212	85068	82816	103485	0	0	366581
Chr15	0	500000	0.469094	0.527906	125855	149900	114053	108692	1500	0	500000
Chr15	500000	1000000	0.465722	0.534278	120907	135721	131418	111954	0	0	500000
Chr15	1000000	1500000	0.456076	0.543924	120049	138614	133348	107989	0	0	500000
Chr15	1500000	2000000	0.465866	0.532134	115593	133437	132630	117340	1000	0	500000
Chr15	2000000	2500000	0.482964	0.517036	119493	127258	131260	121989	0	0	500000
Chr15	2500000	3000000	0.476780	0.523220	115217	128031	133579	123173	0	0	500000
Chr15	3000000	3500000	0.490840	0.509160	127532	128221	126359	117888	0	0	500000
Chr15	3500000	4000000	0.509968	0.487032	132266	123219	120297	122718	1500	0	500000
Chr15	4000000	4500000	0.502148	0.495852	123813	123394	124532	127261	1000	0	500000
Chr15	4500000	5000000	0.485124	0.513876	115437	126275	130663	127125	500	0	500000
Chr15	5000000	5500000	0.506376	0.492624	122934	121895	124417	130254	500	0	500000
Chr15	5500000	6000000	0.517926	0.482074	128667	121377	119660	130296	0	0	500000
Chr15	6000000	6500000	0.514306	0.483694	128377	121968	119879	128776	1000	0	500000
Chr15	6500000	7000000	0.513438	0.486562	129573	121917	121364	127146	0	0	500000
Chr15	7000000	7500000	0.512668	0.487332	126371	121656	122010	129963	0	0	500000
Chr15	7500000	8000000	0.520314	0.479686	131699	120191	119652	128458	0	0	500000
Chr15	8000000	8500000	0.520046	0.478954	133732	120612	118865	126291	500	0	500000
Chr15	8500000	9000000	0.514478	0.484522	129485	121978	120283	127754	500	0	500000
Chr15	9000000	9500000	0.519946	0.480054	131102	119798	120229	128871	0	0	500000
Chr15	9500000	10000000	0.522308	0.475692	129852	119680	118166	131302	1000	0	500000
Chr15	10000000	10500000	0.522914	0.477086	129233	119369	119174	132224	0	0	500000
Chr15	10500000	11000000	0.525800	0.474200	130415	118824	118276	132485	0	0	500000
Chr15	11000000	11500000	0.521982	0.478018	131733	119005	120004	129258	0	0	500000
Chr15	11500000	12000000	0.531242	0.468758	136522	116981	117398	129099	0	0	500000
Chr15	12000000	12500000	0.533254	0.465746	132777	116954	115919	133850	500	0	500000
Chr15	12500000	13000000	0.529032	0.470968	129947	117325	118159	134569	0	0	500000
Chr15	13000000	13500000	0.527282	0.472718	132008	117047	119312	131633	0	0	500000
Chr15	13500000	14000000	0.513564	0.486436	129041	121544	121674	127741	0	0	500000
Chr15	14000000	14500000	0.520176	0.479824	133546	121265	118647	126542	0	0	500000
Chr15	14500000	15000000	0.512550	0.487450	131138	123761	119964	125137	0	0	500000
Chr15	15000000	15500000	0.525826	0.473174	130457	118564	118023	132456	500	0	500000
Chr15	15500000	16000000	0.529744	0.470256	129313	116243	118885	135559	0	0	500000
Chr15	16000000	16500000	0.517684	0.482316	129830	120202	120956	129012	0	0	500000
Chr15	16500000	17000000	0.519350	0.480650	130315	119862	120463	129360	0	0	500000
Chr15	17000000	17500000	0.535530	0.463470	137042	114321	117414	130723	500	0	500000
Chr15	17500000	18000000	0.533462	0.465538	132172	114482	118287	134559	500	0	500000
Chr15	18000000	18500000	0.520658	0.479342	127780	118614	121057	132549	0	0	500000
Chr15	18500000	19000000	0.523460	0.476540	130010	119085	119185	131720	0	0	500000
Chr15	19000000	19500000	0.522952	0.476048	130818	119271	118753	130658	500	0	500000
Chr15	19500000	20000000	0.519676	0.479324	131687	118937	120725	128151	500	0	500000
Chr15	20000000	20500000	0.528810	0.470190	130408	117308	117787	133997	500	0	500000
Chr15	20500000	21000000	0.550234	0.448766	133118	110830	113553	141999	500	0	500000
Chr15	21000000	21500000	0.543486	0.456514	133283	113185	115072	138460	0	0	500000
Chr15	21500000	22000000	0.540102	0.457898	137930	114696	114253	132121	1000	0	500000
Chr15	22000000	22500000	0.541760	0.458240	135496	115687	113433	135384	0	0	500000
Chr15	22500000	23000000	0.533026	0.464974	136803	117922	114565	129710	1000	0	500000
